Date,Open,High,Low,Close,Volume,daily_returns,log_returns,AAPL_20MA,AAPL_50MA,AAPL_200MA
2019-03-11,42.08372736573313,42.95422419686915,42.05015453559516,42.901466369628906,128044000,0.0346420990470026,0.03405556889319,41.49224681854248,,
2019-03-12,43.16527003189408,43.80555443160067,43.01419041584956,43.38349533081055,129870400,0.0112357222717889,0.0111730704002011,41.62989673614502,,
2019-03-13,43.70481916265687,43.95661720653788,43.385875461629446,43.57532501220703,124130000,0.0044217202863376,0.0044119732032134,41.75963249206543,,
2019-03-14,44.100508727449785,44.14847305792575,43.779168204582994,44.05974197387695,94318000,0.0111167721992715,0.0110554350493117,41.92210235595703,,
2019-03-15,44.32833267396545,44.92305310680547,44.0621467140017,44.63288497924805,156171600,0.0130083150670947,0.012924433591293,42.105794525146486,39.727572174072264,
2019-03-18,44.5561405967047,45.17723983825777,44.55374018487907,45.0885124206543,104879200,0.0102083349892818,0.0101565818485848,42.316824722290036,39.95029151916504,
2019-03-19,45.167647833476,45.32112416004109,44.58491494754818,44.731197357177734,126585600,-0.007924747220378,-0.0079563149175855,42.503873634338376,40.13687629699707,
2019-03-20,44.65925993847138,45.4410331590325,44.29954941146415,45.12208938598633,124140800,0.0087386891454599,0.0087007277961197,42.69727840423584,40.33285484313965,
2019-03-21,45.568127397516854,47.08130898978615,45.51776631722706,46.7839469909668,204136800,0.0368302449552921,0.0361682176364714,42.985406494140626,40.54860313415527,
2019-03-22,46.84389485152013,47.4074427212718,45.750375602198226,45.81512451171875,169630800,-0.0207084382904911,-0.0209258649477668,43.202191543579104,40.732749481201175,
2019-03-25,45.9254398560445,46.038149445166745,44.74799020026419,45.26117706298828,175381200,-0.0120909296795379,-0.012164619558267,43.37617111206055,40.903476791381834,
2019-03-26,45.96141117952851,46.25397601659863,44.263577155260194,44.793548583984375,199202000,-0.0103317790068323,-0.010385522332145,43.5255708694458,41.07206283569336,
2019-03-27,45.26356823970555,45.505771976298384,44.73599360662527,45.1964225769043,119393600,0.0089940182382417,0.0089538129477955,43.68863983154297,41.25964256286621,
2019-03-28,45.31154421832601,45.457826674402064,44.971018624987515,45.25638961791992,83121600,0.0013268094596112,0.0013259300257483,43.87532997131348,41.43376037597656,
2019-03-29,45.522570151764626,45.58252191085521,45.2132170257248,45.55134582519531,94256000,0.0065174489119785,0.0064963021739447,44.05494575500488,41.604846725463865,
2019-04-01,45.95661240495251,45.96620307472636,45.17484291804953,45.86069107055664,111448000,0.0067911329458507,0.006768177074816,44.23947715759277,41.777726364135745,
2019-04-02,45.82472629505906,46.63287850632169,45.815135623512674,46.52736282348633,91062800,0.0145368885066301,0.0144322408909181,44.46117877960205,41.959354934692385,
2019-04-03,46.34270206158849,47.12207480001106,46.31871989827896,46.84629821777344,93087200,0.0068547919962083,0.0068314047253084,44.710937881469725,42.1641722869873,
2019-04-04,46.71200125922669,47.090896736744334,46.31632119543061,46.92782974243164,76457200,0.0017404048507565,0.0017388921011777,44.98899402618408,42.36765968322754,
2019-04-05,47.110090721564355,47.265967487919546,46.985390040313185,47.24198532104492,74106400,0.0066944408112958,0.0066721325479623,45.27784175872803,42.583256301879885,
2019-04-08,47.10289416339163,48.0165583189674,47.08370916280017,47.98538589477539,103526800,0.0157360146631964,0.0156134873077193,45.53203773498535,42.78955612182617,
2019-04-09,48.03813900626183,48.644850411023455,47.77674660068455,47.841495513916016,143072800,-0.0029986292321354,-0.0030031341287017,45.754937744140626,42.99995079040527,
2019-04-10,47.644850760730975,48.138856231173904,47.524947266375406,48.110076904296875,86781200,0.0056139840006199,0.0055982843235239,45.98167533874512,43.223453521728516,
2019-04-11,48.165234004508335,48.20120358829662,47.587298297215426,47.709598541259766,83603200,-0.0083242095794975,-0.0083590492888041,46.164168167114255,43.38846809387207,
2019-04-12,47.76955117367821,47.9949703273733,47.0525306229857,47.69041442871094,111042800,-0.0004021017391759,-0.0004021826037582,46.3170446395874,43.547415771484374,
2019-04-15,47.620871765143875,47.9254276622251,47.48418002659255,47.7767448425293,70146400,0.0018102256994936,0.0018085892155912,46.451456260681155,43.70770812988281,
2019-04-16,47.83190481064852,48.28993338992213,47.61607631974955,47.78154373168945,102785600,0.0001004440377001,0.0001004389935355,46.60397357940674,43.845507583618165,
2019-04-17,47.85109180616036,48.77195355634571,47.62807303095146,48.71200180053711,115627200,0.0194731688467939,0.0192859927329292,46.78346920013428,43.98792335510254,
2019-04-18,48.70959214783464,48.95659304217482,48.56571015668845,48.88705062866211,96783200,0.0035935461827616,0.0035871048226156,46.888624382019046,44.13355377197266,
2019-04-22,48.64005072416966,49.146043603867085,48.52254398538614,49.04772186279297,77758000,0.0032865806397543,0.0032811916379679,47.05025424957275,44.29815719604492,
2019-04-23,49.023745357481296,49.8199063880479,48.89664793476,49.755157470703125,93292000,0.0144234141983015,0.0143203862545354,47.274953269958495,44.475949935913086,
2019-04-24,49.726381690627306,49.994964370628146,49.6520421030674,49.67842102050781,70162400,-0.0015422813251168,-0.0015434718652156,47.51919689178467,44.656908416748045,
2019-04-25,49.59927492169603,49.8222936423501,49.1892034022444,49.22757339477539,74172800,-0.0090753211650247,-0.0091167527526236,47.72075443267822,44.821847686767576,
2019-04-26,49.13645862055988,49.16044078704878,48.46979537481504,48.992576599121094,74596400,-0.0047736822973125,-0.0047851127099305,47.90756378173828,44.9854923248291,
2019-04-29,49.01654871064956,49.39304745224257,48.88705454233487,49.06690979003906,88818800,0.0015172337541295,0.0015160839178972,48.08334197998047,45.147649688720705,
2019-04-30,48.69521275699777,48.77674626536594,47.74797576252946,48.122074127197266,186139600,-0.0192560661937917,-0.0194438791716515,48.1964111328125,45.29273300170898,
2019-05-01,50.330696480855615,51.63284679007926,50.17481972869853,50.48417282104492,259309200,0.0490855545337489,0.0479188842712645,48.39425163269043,45.48261207580566,
2019-05-02,50.32108029622647,50.99493711687998,49.91101253593977,50.15561294555664,127985200,-0.0065081758723264,-0.006529446387314,48.55971736907959,45.660644454956056,
2019-05-03,50.57290627265106,50.80072222770728,50.41463274882316,50.77914047241211,83569600,0.0124318593719969,0.0123552183481698,48.75228290557861,45.85579956054688,
2019-05-06,48.990176376667975,50.08129909117014,48.800730433665656,49.99496841430664,129772400,-0.0154427989684367,-0.0155632809843262,48.8899320602417,46.02611045837402,
2019-05-07,49.371465466336616,49.74076662983704,48.16043940571129,48.647247314453125,155054800,-0.0269571347397401,-0.0273271430283224,48.923025131225586,46.163423690795895,
2019-05-08,48.41702287835278,49.241959391191656,48.38105329867354,48.656829833984375,105358000,0.0001969796866265,0.0001969602886753,48.963791847229004,46.30044921875,
2019-05-09,48.05732372049707,48.36427640299208,47.16044783786756,48.134063720703125,139634400,-0.0107439410883305,-0.0108020739825979,48.96499118804932,46.42442962646484,
2019-05-10,47.52502366233937,47.86927025112532,46.40562809952999,47.467247009277344,164834800,-0.0138533225720348,-0.0139501753742533,48.952873611450194,46.5433228302002,
2019-05-13,45.187524415066875,45.61361476139357,44.01757402146713,44.70846939086914,229722400,-0.0581196044057286,-0.0598769810505429,48.80377635955811,46.59831161499024,
2019-05-14,44.87457793870742,45.66657974781634,44.63384741428745,45.416221618652344,146118800,0.015830383760079,0.0157063901013703,48.68575019836426,46.6632347869873,
2019-05-15,44.84087449169343,46.1600766981537,44.78069186236076,45.96026992797851,106178800,0.0119791627294403,0.0119079804649928,48.59468650817871,46.74057357788086,
2019-05-16,45.71712908266186,46.33339856073402,45.4595456904371,45.758052825927734,132125600,-0.0043998240734368,-0.0044095317846547,48.44698905944824,46.818712310791014,
2019-05-17,44.999755807376154,45.95545629679137,44.95883205843284,45.498069763183594,131516400,-0.0056816898160672,-0.0056978920153765,48.277540016174314,46.901339569091796,
2019-05-20,44.17886010543694,44.37866685090203,43.39889200337199,44.07534408569336,154449200,-0.0312700227700974,-0.0317693671940872,48.028921127319336,46.953545837402345,
2019-05-21,44.5881017219555,45.25733219135011,44.462920838446536,44.920310974121094,113459200,0.0191709652177622,0.018989517613809,47.78717880249023,46.99392272949219,
2019-05-22,44.4532954981791,44.70606326059715,43.9453539906888,44.0007209777832,118994400,-0.020471585712478,-0.0206840330468573,47.503293800354,47.00626724243164,
2019-05-23,43.283343540674984,43.461481755288794,42.804288535410855,43.24964141845703,146118800,-0.0170697102828247,-0.0172170772019325,47.204397201538086,46.99975357055664,
2019-05-24,43.37964322495028,43.846661067286355,42.99928852524622,43.08354568481445,94858800,-0.0038403956239899,-0.0038477888780148,46.908945655822755,46.98022964477539,
2019-05-28,43.07149630921475,43.47351576319554,42.828359850916584,42.905391693115234,111792800,-0.0041350819406215,-0.0041436550337396,46.600869750976564,46.94567977905273,
2019-05-29,42.469664673616755,43.17500678768408,42.368558327489495,42.70076751708984,113924800,-0.0047691949181816,-0.0047806038168932,46.32980442047119,46.89792488098144,
2019-05-30,42.83798788890771,43.14612260734373,42.529853170471696,42.922245025634766,84873600,0.0051867336683417,0.00517332889661,45.951708030700686,46.861745834350586,
2019-05-31,42.42392454277582,42.84761246935821,42.125421147143705,42.14468002319336,108174400,-0.0181156647788813,-0.0182817624720692,45.55116138458252,46.80219764709473,
2019-06-03,42.27228604104712,42.830779006844566,40.989191769006894,41.718605041503906,161584400,-0.0101098165048345,-0.0101612677686779,45.09813461303711,46.70089080810547,
2019-06-04,42.23376362137621,43.290570472381134,42.01229198059513,43.24483108520508,123872000,0.0365838225459071,0.035930520386889,44.76062774658203,46.649484939575196,
2019-06-05,44.36181211163416,44.532732366937054,43.60591855901341,43.94293975830078,119093600,0.0161431703067638,0.0160142548848752,44.52541236877441,46.62312019348145,
2019-06-06,44.072941116378914,44.64828687405134,43.8490598375492,44.588104248046875,90105200,0.0146818691078633,0.0145751339140936,44.32197608947754,46.619011306762694,
2019-06-07,44.89864722693939,46.20100020037533,44.72050899594306,45.774906158447266,122737600,0.0266170076170568,0.0262689379433803,44.20401821136475,46.63058097839355,
2019-06-10,46.17451883233254,47.03151886572303,46.12877944741741,46.35988235473633,104883600,0.0127794078761014,0.012698440325192,44.14864997863769,46.65265083312988,
2019-06-11,46.90874288645351,47.18317549495311,46.60542379492944,46.896705627441406,107731600,0.0115794787527159,0.0115129496774203,44.25806179046631,46.67955802917481,
2019-06-12,46.689678955522886,47.17595558586052,46.554870465509886,46.74745559692383,73012800,-0.0031825269711535,-0.0031876019805446,44.32462348937988,46.69729331970215,
2019-06-13,46.870222165887995,47.37334797080964,46.60542085062921,46.73781967163086,86698400,-0.0002061272676753,-0.0002061485148203,44.3635009765625,46.70150245666504,
2019-06-14,46.11192187899849,46.60301041747488,45.81100879400535,46.39839172363281,75046000,-0.0072623830204915,-0.0072888825015963,44.395517921447755,46.692544326782226,
2019-06-17,46.43691502996663,46.93282297806528,46.26118278193887,46.67523956298828,58676400,0.0059667550764364,0.0059490244877937,44.45437641143799,46.687492523193356,
2019-06-18,47.19522408292102,48.215919242858845,46.99301130669824,47.77297592163086,106204000,0.0235186014880797,0.0232463003439716,44.639258003234865,46.69811233520508,
2019-06-19,48.06906050954018,48.11720954417102,47.49853044706979,47.633338928222656,84496800,-0.0029229285116604,-0.0029272086095172,44.77490940093994,46.691071395874026,
2019-06-20,48.235163776262326,48.292940412246175,47.671855350127984,48.0161018371582,86056000,0.008035609460683,0.0080034958711142,44.97567844390869,46.69456352233887,
2019-06-21,47.857225001391846,48.35072326998076,47.70074796960434,47.85240936279297,191202400,-0.0034091162777099,-0.0034149405554682,45.20581684112549,46.68941017150879,
2019-06-24,47.79462897746255,48.18461486180703,47.70555987326467,47.80426025390625,72881600,-0.0010062003048096,-0.001006706864165,45.44185256958008,46.691303405761715,
2019-06-25,47.76814797804567,47.96795471972433,47.01225440836352,47.07966232299805,84281200,-0.0151576015831976,-0.0152736522189781,45.65056610107422,46.67908836364746,
2019-06-26,47.60928251158215,48.38443518636743,47.50817612007843,48.09796524047851,104270000,0.0216293589893279,0.0213987635665303,45.920425987243654,46.68551277160645,
2019-06-27,48.21591401402575,48.52405245761205,48.042591419814265,48.08351516723633,83598800,-0.0003004300321215,-0.0003004751702644,46.17848949432373,46.69155220031738,
2019-06-28,47.82832813337103,48.025728882416274,47.43593996412541,47.6453742980957,124442400,-0.0091120806708235,-0.0091538496061174,46.45352420806885,46.67021965026856,
2019-07-01,48.90921978910782,49.22698584179914,48.30257784422385,48.51923751831055,109012000,0.0183409876213265,0.0181748204129546,46.79355583190918,46.662863388061524,
2019-07-02,48.485536563085965,48.89959336542265,48.4734993020255,48.80329895019531,67740800,0.005854614507855,0.005837542851906,47.07147922515869,46.65797492980957,
2019-07-03,48.935698867111405,49.214947146502446,48.79366874463457,49.207725524902344,45448000,0.0082868696052649,0.0082527220226759,47.33471851348877,46.64702629089356,
2019-07-05,48.95255401324225,49.36901679540673,48.84422233775609,49.16439437866211,69062000,-0.0008805760838977,-0.0008809640187717,47.563533020019534,46.63674575805664,
2019-07-08,48.34109253757755,48.48312265516908,47.76334078990513,48.150917053222656,101354400,-0.0206140508440659,-0.0208294861963136,47.6823335647583,46.61521263122559,
2019-07-09,47.95351450764578,48.50960137077678,47.85962976027634,48.44460678100586,82312000,0.0060993589687727,0.00608083317102,47.78656978607178,46.60425323486328,
2019-07-10,48.59145467396729,49.044025532728696,48.521640769387034,48.92366027832031,71588400,0.0098886858444329,0.0098401127441605,47.88791751861572,46.60138824462891,
2019-07-11,48.94292183909127,49.20291124363667,48.55775520785296,48.5673828125,80767200,-0.0072823141971286,-0.0073089596865219,47.97891387939453,46.61029441833496,
2019-07-12,48.73588360973398,49.10901657818996,48.67570099137835,48.94050598144531,70380800,0.0076825875173425,0.0076532267238901,48.08904819488525,46.57942108154297,
2019-07-15,49.13069363607351,49.55919369128167,49.109028769668434,49.40031433105469,67789600,0.0093952512420631,0.0093513903776536,48.23914432525635,46.56431510925293,
2019-07-16,49.251057871322494,49.61696930261258,48.988662477227464,49.229393005371094,67467200,-0.0034599238486251,-0.003465923227404,48.36685199737549,46.53332015991211,
2019-07-17,49.12105194156235,49.37141000803122,48.93328247339685,48.95254135131836,56430000,-0.0056237064312885,-0.0056395790047355,48.42583026885986,46.51247161865234,
2019-07-18,49.10901538744161,49.56158984194408,49.03679551251488,49.50862884521485,74162400,0.0113597267587317,0.011295689569702,48.519594764709474,46.52969924926758,
2019-07-19,49.539933043965235,49.710853332673544,48.71422910770419,48.76959609985352,83717200,-0.014927352314116,-0.015039886533919,48.55726947784424,46.53195457458496,
2019-07-22,49.02476845044198,49.886584144425385,49.01514084596864,49.884178161621094,89111600,0.0228540351141213,0.0225967936163752,48.658857917785646,46.56695686340332,
2019-07-23,50.18267195916343,50.29099992860103,49.901014096068366,50.274147033691406,73420800,0.0078174861537627,0.0077870879312241,48.7823522567749,46.6230948638916,
2019-07-24,49.99250010233797,50.34878019678023,49.8721348580968,50.23323059082031,59966400,-0.0008138664758184,-0.0008141978449444,48.94003067016602,46.733590087890626,
2019-07-25,50.28618621320742,50.37044334446585,49.7662075321245,49.83602142333984,55638400,-0.0079072988698652,-0.00793872734343,49.02693347930908,46.82198608398438,
2019-07-26,49.94676897885319,50.48841266748136,49.864921480819795,50.00936126708984,70475600,0.0034782038934757,0.0034721689321488,49.12322578430176,46.9029679107666,
2019-07-29,50.18268012871597,50.707470839683545,50.17786449034994,50.47636795043945,86693600,0.0093383852846156,0.0092950521303151,49.26477546691895,46.997334213256835,
2019-07-30,50.25490039518073,50.591925316151894,49.90584188720668,50.25971603393555,135742800,-0.0042921455188025,-0.0043013832178885,49.351799392700194,47.092567138671875,
2019-07-31,52.0988796919775,53.29049459662605,50.86634105464865,51.28520965576172,277125600,0.0204038880986465,0.0201985176454164,49.475894927978516,47.236764450073245,
2019-08-01,51.4922531466224,52.48647129992204,49.76862553600604,50.17545700073242,216071600,-0.0216388440737245,-0.0218763970262139,49.52428150177002,47.34186737060547,
2019-08-02,49.47733608962263,49.69399205595085,48.53848867119277,49.11383438110352,163448400,-0.0211582052877645,-0.0213852483740365,49.52175350189209,47.444129638671875,
2019-08-05,47.66223429454504,47.82111363712793,46.35988137306534,46.5428352355957,209572000,-0.052347758587894,-0.0537676779806238,49.44134941101074,47.50999351501465,
2019-08-06,47.25779219784627,47.681480124108205,46.711333069272534,47.42389678955078,143299200,0.0189301221013979,0.0187531769151225,49.390313911437985,47.596800537109374,
2019-08-07,47.04114788369767,48.04017798933406,46.658387270302555,47.91499710083008,133457600,0.0103555452952044,0.0103022939516462,49.339880752563474,47.69699264526367,
2019-08-08,48.19425081282987,48.995883909230585,47.99925967351063,48.97180938720703,108038000,0.0220559814321401,0.0218162666337307,49.36010208129883,47.822413482666015,
2019-08-09,48.64316959967465,48.99596945504862,48.15746048668889,48.568260192871094,98478800,-0.0082404387214934,-0.0082745788189377,49.34148979187012,47.935333786010744,
2019-08-12,48.237207589603166,48.82440726925168,48.12363406488129,48.44502258300781,89927600,-0.0025374104275897,-0.002540635109478,49.293725204467776,48.06134063720703,
2019-08-13,48.57551136541701,51.262604379633615,48.44502091345322,50.49658966064453,188874000,0.042348356306811,0.0414762025340578,49.35708503723144,48.236900329589844,
2019-08-14,49.09263237843947,49.88522822098317,48.95489286516682,48.99355697631836,146189600,-0.0297650335285432,-0.0302170033427712,49.35913581848145,48.35187484741211,
2019-08-15,49.165122587641925,49.57108465942778,48.249285427657234,48.74949264526367,108909600,-0.0049815597420832,-0.0049940090727473,49.32117900848389,48.44800590515137,
2019-08-16,49.36328562428626,50.059225043118985,49.25696113671866,49.89973831176758,110481600,0.0235950284626327,0.0233209683775095,49.37768611907959,48.55423858642578,
2019-08-19,50.89530058757261,51.40517200431087,50.7527308332347,50.83005905151367,97654400,0.0186437999721273,0.0184721347128707,49.42498016357422,48.65534164428711,
2019-08-20,50.95813026493987,51.55499407869545,50.822809571284125,50.83247375488281,107537200,4.750542128406643e-05,4.750429293727566e-05,49.45289649963379,48.74479347229004,
2019-08-21,51.46800394713053,51.62748695042216,51.13211732227559,51.383426666259766,86141600,0.0108386012066554,0.0107802845706911,49.51040630340576,48.83452789306641,
2019-08-22,51.51633141957288,51.81838786470175,50.92671664872733,51.33993148803711,89014800,-0.0008464826315528,-0.0008468411002815,49.585601806640625,48.92637741088867,
2019-08-23,50.60774127383128,51.240854065118256,48.57067445820719,48.96697235107422,187272000,-0.0462205357152808,-0.0473228037705139,49.53348236083984,48.97096046447754,
2019-08-26,49.74507833132245,50.06646687242056,49.551761444326445,49.897315979003906,104174400,0.0189994108939284,0.0188211761186624,49.504529762268064,49.04093894958496,
2019-08-27,50.22836448582464,50.39510024076208,49.18204047179656,49.33427810668945,103493200,-0.0112839310345144,-0.0113480775910295,49.458257865905765,49.094119720458984,
2019-08-28,49.31977438560081,49.711238331196874,49.1312914720018,49.66532516479492,63755200,0.0067102848325772,0.0066878710838661,49.37726364135742,49.13196670532226,
2019-08-29,50.38301458772687,50.58116538378517,49.93838838948559,50.50625228881836,83962000,0.0169318759362422,0.0167901295093771,49.393803405761716,49.18942497253418,
2019-08-30,50.78412982659255,50.85420527594154,50.068858782506055,50.44099426269531,84573600,-0.0012920781718245,-0.0012929136245499,49.46016139984131,49.23792282104492,
2019-09-03,49.88280173502353,50.015707292151475,49.34876806985307,49.70640182495117,80092000,-0.0145634012271527,-0.0146704885300721,49.618339729309085,49.27500267028809,
2019-09-04,50.35643061744374,50.61982293532377,50.097872234787005,50.549747467041016,76752400,0.0169665397439109,0.0168242155850678,49.77463226318359,49.32991241455078,
2019-09-05,51.22875763780093,51.704798746676275,51.11035021963823,51.538063049316406,95654800,0.0195513455911877,0.0193626732670557,49.95578556060791,49.41908042907715,
2019-09-06,51.72414299757068,51.81355051953731,51.35200741682154,51.533241271972656,77449200,-9.355759720997003e-05,-9.356197399495768e-05,50.08385715484619,49.48778594970703,
2019-09-09,51.915037471505805,52.301671144167074,51.004038010287594,51.753135681152344,109237600,0.0042670401424813,0.0042579621416599,50.24310092926025,49.56117835998535,
2019-09-10,51.678223099876185,52.38382637489405,51.15868759099752,52.36449432373047,127111600,0.0118129777941313,0.0117437492355549,50.43907451629639,49.65556076049805,
2019-09-11,52.69555200911328,54.05843031051451,52.613389867714815,54.0294303894043,177158400,0.0317951330796928,0.0313001328951059,50.615716552734376,49.76576461791992,
2019-09-12,54.32182609328362,54.71329002492586,53.85303394999192,53.90861129760742,128906800,-0.0022361718590423,-0.0022386758248956,50.86146926879883,49.867870864868166,
2019-09-13,53.161934988839285,53.35283304210753,52.441833447319055,52.85987854003906,159053200,-0.0194539004497581,-0.0196456180815248,51.0669885635376,49.9409139251709,
2019-09-16,52.61339825100029,53.19334883185853,52.572319017361515,53.13776779174805,84632400,0.0052570921346044,0.0052433218657131,51.22889003753662,50.020381393432615,
2019-09-17,53.15227775322319,53.36009276465302,52.949292990812594,53.331092834472656,73274800,0.0036381852448577,0.0036315830573948,51.35394172668457,50.12398490905762,
2019-09-18,53.41807258366795,53.850619437164944,53.02660864758349,53.8312873840332,101360000,0.0093790418117445,0.0093353316925646,51.50388240814209,50.23171852111816,
2019-09-19,53.64762622498601,54.07050514132613,53.25132841659003,53.39390182495117,88242400,-0.0081251179441746,-0.0081583066117916,51.60440616607666,50.32112335205078,
2019-09-20,53.49540267080229,53.78054216826021,52.5505692814473,52.61339569091797,221652400,-0.0146178890726519,-0.0147257831599079,51.6680793762207,50.40204360961914,
2019-09-23,52.90820797058761,53.12327201926329,52.59406851964686,52.852630615234375,76662000,0.0045470344799984,0.0045367279496733,51.86236228942871,50.48028610229492,
